2018_12_13_19:09:32 7 [tesla,reboot,root] [tesla,tesla1,tesla2,tesla3,tesla4] [tesla_:0_tty1]
2018_12_13_19:22:14 80 [gaoyu,Daniel,zale] [pi] [gaoyu18:20pts/0,gaoyu18:37pts/1,zale19:03pts/2,Tesla19:11pts/3]
2018_12_13_19:22:19 80 [gaoyu,Daniel,zale] [pi] [gaoyu18:20pts/0,gaoyu18:37pts/1,zale19:03pts/2,Tesla19:11pts/3]
2018_12_13_19:22:23 80 [gaoyu,Daniel,zale] [pi] [gaoyu18:20pts/0,gaoyu18:37pts/1,zale19:03pts/2,Tesla19:11pts/3]
2018_12_13_19:22:27 80 [gaoyu,Daniel,zale] [pi] [gaoyu18:20pts/0,gaoyu18:37pts/1,zale19:03pts/2,Tesla19:11pts/3]
2018_12_13_19:22:31 80 [gaoyu,Daniel,zale] [pi] [gaoyu18:20pts/0,gaoyu18:37pts/1,zale19:03pts/2,Tesla19:11pts/3]
2018_12_13_19:22:35 80 [gaoyu,Daniel,zale] [pi] [gaoyu18:20pts/0,gaoyu18:37pts/1,zale19:03pts/2,Tesla19:11pts/3]
2018_12_13_19:22:39 80 [gaoyu,Daniel,zale] [pi] [gaoyu18:20pts/0,gaoyu18:37pts/1,zale19:03pts/2,Tesla19:11pts/3]
2018_12_13_19:22:43 80 [gaoyu,Daniel,zale] [pi] [gaoyu18:20pts/0,gaoyu18:37pts/1,zale19:03pts/2,Tesla19:11pts/3]
2018_12_13_19:22:47 80 [gaoyu,Daniel,zale] [pi] [gaoyu18:20pts/0,gaoyu18:37pts/1,zale19:03pts/2,Tesla19:11pts/3]
2018_12_13_19:22:51 80 [gaoyu,Daniel,zale] [pi] [gaoyu18:20pts/0,gaoyu18:37pts/1,zale19:03pts/2,Tesla19:11pts/3]
2018_12_13_19:22:56 80 [gaoyu,Daniel,zale] [pi] [gaoyu18:20pts/0,gaoyu18:37pts/1,zale19:03pts/2,Tesla19:11pts/3]
2018_12_13_19:23:00 80 [gaoyu,Daniel,zale] [pi] [gaoyu18:20pts/0,gaoyu18:37pts/1,zale19:03pts/2,Tesla19:11pts/3]
