2018_12_13_19:09:00 7 [tesla,reboot,root] [tesla,tesla1,tesla2,tesla3,tesla4] [tesla_:0_tty1]
2018_12_13_20:01:31 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:01:35 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:01:39 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:01:43 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:01:47 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:01:52 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:01:56 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:02:00 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:02:04 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:02:08 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:02:12 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:02:16 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:02:20 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:02:25 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:02:29 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:02:33 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:02:37 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:02:41 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:02:45 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:02:49 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:02:53 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:02:57 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:03:02 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:03:06 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:03:10 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:03:14 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:03:18 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:03:22 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:03:26 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:03:30 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:03:35 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:03:39 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:03:43 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:03:47 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:03:52 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:03:56 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:04:00 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:04:04 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:04:08 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:04:12 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:04:16 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:04:20 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:04:24 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:04:28 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:04:33 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:04:37 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:04:41 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:04:45 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:04:49 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:04:53 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:04:57 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:05:02 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:05:06 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:05:10 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:05:14 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:05:18 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:05:22 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:05:26 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:05:30 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:05:34 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:05:39 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:05:43 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:05:47 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:05:51 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:05:55 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:05:59 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:06:03 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:06:08 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:06:12 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:06:16 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:06:20 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:06:24 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:06:28 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:06:32 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:06:36 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:06:41 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:06:45 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:06:49 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:06:53 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:06:57 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:07:01 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:07:05 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:07:09 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:07:14 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:07:18 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:07:22 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:07:26 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:07:30 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:07:34 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:07:38 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:07:43 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:07:47 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:07:51 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:07:55 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:07:59 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:08:03 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:08:07 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:08:11 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:08:16 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:08:20 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:08:24 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:08:28 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:08:32 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:08:36 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:08:40 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:08:44 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:08:49 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:08:53 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:08:57 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:09:01 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:09:05 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:09:09 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:09:13 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:09:18 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:09:22 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:09:26 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:09:30 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:09:34 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:09:38 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:09:42 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:09:47 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:09:51 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:09:55 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:09:59 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:10:03 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:10:07 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4]
2018_12_13_20:10:11 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4,lifaqiang20:10pts/5]
2018_12_13_20:10:15 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4,lifaqiang20:10pts/5]
2018_12_13_20:10:20 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4,lifaqiang20:10pts/5]
2018_12_13_20:10:24 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4,lifaqiang20:10pts/5]
2018_12_13_20:10:28 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4,lifaqiang20:10pts/5]
2018_12_13_20:10:32 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4,lifaqiang20:10pts/5]
2018_12_13_20:10:36 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4,lifaqiang20:10pts/5]
2018_12_13_20:10:40 82 [zhushuo,Daniel,wyz20828] [pi] [Daniel18:04pts/0,wyz20828219:08pts/1,Tesla19:10pts/2,zhushuo19:23pts/3,lkrkrl19:52pts/4,lifaqiang20:10pts/5]
